property_id,property_address,property_city,property_state,property_zip,property_county,property_type_detail,bedroom_count,bathroom_count,total_building_area_square_feet,lot_size_square_feet,year_built,estimated_value,last_sale_price,last_sale_date,zoning_code,total_assessed_value,mls_status,mls_listing_date,mls_listing_amount,borough
130,28 Stuyvesant Ave,Brooklyn,NY,11221-6185,Kings,Quadruplex,6.0,5.0,4375.0,2600.0,1901.0,2104566.0,1400000.0,2014-12-08,R6B,416250.0,Sold,2014-09-09,1400000.0,Brooklyn
131,397 Jefferson Ave,Brooklyn,NY,11221-5485,Kings,Triplex,8.0,5.0,3200.0,2000.0,1915.0,2451020.0,2247300.0,2021-11-08,R6B,106200.0,Sold,2021-05-10,2300000.0,Brooklyn
132,6048 68th Rd,Ridgewood,NY,11385-5138,Queens,Triplex,3.0,1.0,3960.0,1980.0,1910.0,,,,R5B,44587.0,Off Market,,0.0,Brooklyn
133,524 Herkimer St,Brooklyn,NY,11213-1127,Kings,Duplex,5.0,5.0,2100.0,2000.0,1899.0,1787383.0,1975000.0,2023-10-19,R6,103980.0,Sold,2023-06-22,1975000.0,Brooklyn
134,5932 Summerfield St,Ridgewood,NY,11385-5937,Queens,Duplex,5.0,2.0,2490.0,2022.0,1910.0,897923.0,905000.0,2021-05-27,R5B,59940.0,Sold,2021-02-13,959000.0,Brooklyn
135,742 Chauncey St,Brooklyn,NY,11207-1120,Kings,Duplex,6.0,3.0,3300.0,2000.0,1905.0,1517356.0,,2022-05-05,M1-1,78360.0,Off Market,2008-11-24,0.0,Brooklyn
136,628 Bergen St,Brooklyn,NY,11238-6717,Kings,Triplex,,0.0,2700.0,1600.0,1910.0,3210642.0,2940000.0,2021-09-30,R6B,166620.0,Off Market,,0.0,Brooklyn
137,1499 Union St,Brooklyn,NY,11213-4447,Kings,Duplex,5.0,3.0,3432.0,2000.0,1910.0,2269798.0,1250000.0,2017-11-27,R4,109440.0,Off Market,2010-07-24,0.0,Brooklyn
138,661 Humboldt St,Brooklyn,NY,11222-7165,Kings,Duplex,5.0,4.0,1428.0,2420.0,1901.0,2892309.0,2400000.0,2018-07-11,R6B,61980.0,,,0.0,Brooklyn
139,140 Jefferson Ave,Brooklyn,NY,11216-1638,Kings,Quadruplex,11.0,5.0,4400.0,2000.0,1900.0,2181875.0,850000.0,2020-10-29,R6B,181350.0,,,0.0,Brooklyn
140,126 Washington Ave,Brooklyn,NY,11205-2513,Kings,Duplex,4.0,6.0,1440.0,1667.0,1901.0,4184026.0,1450000.0,2023-08-24,R6B,73620.0,Active,2025-03-03,5295000.0,Brooklyn
141,6031 55th St,Maspeth,NY,11378-3306,Queens,Triplex,5.0,3.0,2292.0,2500.0,1920.0,1056813.0,1129000.0,2024-12-09,R4,35075.0,Sold,2024-03-04,1129000.0,Brooklyn
142,191 Terrace Pl,Brooklyn,NY,11218-1214,Kings,Duplex,4.0,3.0,2400.0,2506.0,1930.0,2185813.0,2088000.0,2023-12-21,R5B,141060.0,Off Market,2023-10-27,2088000.0,Brooklyn
143,5923 Gates Ave,Ridgewood,NY,11385-2542,Queens,Triplex,7.0,3.0,3166.0,2600.0,1965.0,1414013.0,1400000.0,2024-05-02,R5B,80460.0,Expired,2024-02-16,1450000.0,Brooklyn
144,292 Herkimer St,Brooklyn,NY,11216-2624,Kings,Triplex,6.0,4.0,2268.0,1505.0,1901.0,1522028.0,1350000.0,2019-07-10,R6A,93840.0,,,0.0,Brooklyn
145,1262 Dekalb Ave,Brooklyn,NY,11221-3204,Kings,Duplex,5.0,3.0,2100.0,2060.0,1998.0,1079832.0,936000.0,2024-11-29,R6,52920.0,Pending,2020-02-26,999000.0,Brooklyn
146,528 Leonard St,Brooklyn,NY,11222-3597,Kings,Triplex,5.0,4.0,3200.0,1667.0,1910.0,3012822.0,2500000.0,2018-07-23,R6B,143520.0,,,0.0,Brooklyn
147,188 Montrose Ave,Brooklyn,NY,11206-2103,Kings,Triplex,,,2040.0,1600.0,1899.0,338693.0,,,R6,81660.0,Off Market,,0.0,Brooklyn
148,213 Weirfield St,Brooklyn,NY,11221-5226,Kings,Duplex,4.0,6.0,2700.0,2000.0,1910.0,1913026.0,1650000.0,2021-12-03,R6,104520.0,Off Market,2021-07-13,0.0,Brooklyn
149,616 MacDonough St,Brooklyn,NY,11233-1306,Kings,Duplex,4.0,,2364.0,1875.0,1899.0,1978837.0,,2018-05-15,R5B,97020.0,Off Market,,0.0,Brooklyn
150,450 Throop Ave,Brooklyn,NY,11221-0779,Kings,Triplex,5.0,4.0,2957.0,1188.0,2006.0,1319862.0,1050000.0,2018-04-09,R6B,115380.0,Off Market,2025-01-27,1500000.0,Brooklyn
151,125 Beadel St,Brooklyn,NY,11222-5328,Kings,Duplex,5.0,5.0,1800.0,1800.0,1910.0,1827519.0,900000.0,2024-06-21,M1-1,85440.0,Active,2025-01-22,1995000.0,Brooklyn
152,1976 Bergen St,Brooklyn,NY,11233-4790,Kings,Duplex,4.0,1.0,2496.0,2555.0,1901.0,1172310.0,813018.0,2024-06-27,R6,54300.0,Off Market,2013-06-27,300000.0,Brooklyn
153,249 Marion St,Brooklyn,NY,11233-2408,Kings,Duplex,3.0,2.0,1312.0,1875.0,1901.0,1149822.0,815000.0,2019-09-18,R6B,59220.0,,,0.0,Brooklyn
154,11 Covert St,Brooklyn,NY,11207-1009,Kings,Duplex,8.0,5.0,2294.0,2000.0,2004.0,1366255.0,,2022-11-04,R6,54240.0,Sold,2020-03-13,899999.0,Brooklyn
155,113 3rd Pl,Brooklyn,NY,11231-1935,Kings,Triplex,4.0,4.0,2400.0,2000.0,1899.0,2963959.0,2930000.0,2024-06-12,R6B,178140.0,Expired,2024-03-07,2999999.0,Brooklyn
156,6520 80th Ave,Ridgewood,NY,11385-6837,Queens,Duplex,4.0,3.0,1712.0,2179.0,1930.0,941535.0,925000.0,2024-06-27,R3A,52740.0,Sold,2023-10-17,950000.0,Brooklyn
157,72 Powers St,Brooklyn,NY,11211-4815,Kings,Duplex,,0.0,1620.0,1883.0,1910.0,1777483.0,1665000.0,2022-10-13,R6B,99600.0,Sold,2022-07-01,1799000.0,Brooklyn
158,1375 Park Pl,Brooklyn,NY,11213-2902,Kings,Duplex,4.0,2.0,1280.0,2044.0,1910.0,1037507.0,,2022-12-30,R6,53160.0,Pending,2025-01-06,700000.0,Brooklyn
159,1350 Pacific St,Brooklyn,NY,11216-5512,Kings,Triplex,6.0,4.0,3200.0,2000.0,1899.0,2491027.0,2195000.0,2018-11-01,R6,109140.0,,,0.0,Brooklyn
160,1352 Pacific St,Brooklyn,NY,11216-3201,Kings,Duplex,6.0,5.0,2880.0,2000.0,1899.0,2625353.0,935000.0,2017-10-23,R6,93660.0,Active,2025-02-18,2695000.0,Brooklyn
161,484 Decatur St,Brooklyn,NY,11233-1501,Kings,Duplex,,,2964.0,1875.0,1899.0,1670484.0,1425000.0,2023-01-05,R6B,103800.0,Off Market,2024-01-25,3500.0,Brooklyn
162,1860 Flushing Ave,Ridgewood,NY,11385-1059,Queens,Triplex,7.0,4.0,3237.0,1054.0,1910.0,1630034.0,1620000.0,2024-09-19,R5B,95280.0,Off Market,2024-04-25,1650000.0,Brooklyn
163,83 Hull St,Brooklyn,NY,11233-2616,Kings,Duplex,5.0,3.0,2548.0,2825.0,1999.0,1227135.0,900000.0,2018-09-12,R6,61980.0,,,0.0,Brooklyn
164,677 Jefferson Ave,Brooklyn,NY,11221-2102,Kings,Duplex,4.0,2.0,2720.0,2000.0,1899.0,2284674.0,2010000.0,2022-07-21,R6B,100740.0,,,0.0,Brooklyn
165,67 Seeley St,Brooklyn,NY,11218-1011,Kings,Triplex,7.0,4.0,3076.0,2500.0,1940.0,3091978.0,2260000.0,2017-08-31,R5,134220.0,Active,2025-02-24,3249999.0,Brooklyn
166,87 Dikeman St,Brooklyn,NY,11231-1505,Kings,Duplex,5.0,5.0,3079.0,2500.0,2016.0,2500559.0,2200000.0,2019-02-01,R5,168480.0,,,0.0,Brooklyn
167,563 Putnam Ave,Brooklyn,NY,11221-8221,Kings,Triplex,7.0,5.0,3148.0,1750.0,1901.0,2543098.0,2237500.0,2020-06-18,R6B,102480.0,,,0.0,Brooklyn
168,6419 Madison St,Ridgewood,NY,11385-4629,Queens,Duplex,,0.0,2528.0,2000.0,1910.0,,1050000.0,2017-08-18,R5B,39724.0,Sold,2017-03-07,1179000.0,Brooklyn
169,6712 70th Ave,Ridgewood,NY,11385-6632,Queens,Duplex,5.0,2.0,1800.0,1781.0,1930.0,799884.0,840000.0,2021-10-12,R5B,52800.0,Sold,2021-03-05,879000.0,Brooklyn
170,345 Melrose St,Brooklyn,NY,11237-1907,Kings,Duplex,5.0,3.0,2148.0,2080.0,1989.0,1252369.0,1250000.0,2023-10-31,R6,78480.0,Sold,2022-04-22,1299000.0,Brooklyn
171,121 Lewis Ave,Brooklyn,NY,11221-2079,Kings,Quadruplex,11.0,9.0,2250.0,1250.0,1931.0,1467074.0,1300000.0,2021-11-16,R6A,164160.0,Active,2025-03-04,1638000.0,Brooklyn
172,1082 Greene Ave,Brooklyn,NY,11221-3709,Kings,Triplex,10.0,6.0,3300.0,1660.0,1931.0,2233454.0,1965000.0,2019-02-01,C4-3,103860.0,Off Market,2016-07-27,1255000.0,Brooklyn
173,1495 Lincoln Pl,Brooklyn,NY,11213-4292,Kings,Triplex,9.0,3.0,2880.0,2425.0,1901.0,1377624.0,1145000.0,2017-05-16,R6,86040.0,Off Market,2015-03-30,975000.0,Brooklyn
174,613 18th St,Brooklyn,NY,11218-1131,Kings,Quadruplex,7.0,6.0,3072.0,2500.0,1931.0,1573353.0,720000.0,2005-06-15,R5B,381600.0,Off Market,2024-01-25,2380000.0,Brooklyn
175,180 Sterling St,Brooklyn,NY,11225-3417,Kings,Duplex,3.0,4.0,2120.0,2000.0,1899.0,2101090.0,2405000.0,2022-05-18,R5,113580.0,Sold,2022-02-01,2350000.0,Brooklyn
176,966 Seneca Ave,Ridgewood,NY,11385-5465,Queens,Triplex,3.0,2.0,3384.0,1800.0,1910.0,1411079.0,1260000.0,2019-11-06,R6B,77100.0,Sold,2019-05-14,1399000.0,Brooklyn
177,387 Hancock St,Brooklyn,NY,11216-2414,Kings,Duplex,4.0,4.0,3272.0,1817.0,1899.0,2651482.0,2550000.0,2022-07-27,R6B,111720.0,Sold,2022-03-29,2550000.0,Brooklyn
178,181 Park Ave,Brooklyn,NY,11205-2308,Kings,Duplex,4.0,4.0,2026.0,1439.0,1899.0,1874202.0,,2020-03-20,M1-2,114960.0,Canceled,2024-07-01,1899000.0,Brooklyn
179,137 Van Buren St,Brooklyn,NY,11221-1318,Kings,Duplex,5.0,5.0,2520.0,2000.0,1920.0,1162035.0,1387500.0,2020-04-17,R6B,74040.0,,,0.0,Brooklyn
180,274 Bainbridge St,Brooklyn,NY,11233-6673,Kings,Duplex,5.0,6.0,2494.0,1892.0,1899.0,2444352.0,2385000.0,2024-04-02,R6B,88020.0,Sold,2023-12-02,2385000.0,Brooklyn
181,452 Macon St,Brooklyn,NY,11233-1010,Kings,Duplex,5.0,3.0,2876.0,2000.0,1899.0,2177867.0,1400000.0,2019-10-17,R6B,114600.0,,,0.0,Brooklyn
182,63 Hausman St,Brooklyn,NY,11222-6996,Kings,Duplex,6.0,3.0,2772.0,2000.0,1901.0,3000157.0,,2023-09-25,R6B,139920.0,Off Market,2024-07-31,5895.0,Brooklyn
183,6046 71st Ave,Ridgewood,NY,11385-5144,Queens,Duplex,7.0,3.0,2952.0,1800.0,1901.0,976902.0,990000.0,2021-10-05,R6B,66840.0,Sold,2021-02-22,1150000.0,Brooklyn
184,7526 62nd St,Ridgewood,NY,11385-6129,Queens,Duplex,6.0,3.0,2280.0,1948.0,1910.0,892148.0,935000.0,2021-06-02,R5B,58380.0,Sold,2020-06-30,988000.0,Brooklyn
185,79 Stanwix St,Brooklyn,NY,11206-5282,Kings,Triplex,6.0,4.0,3279.0,2412.0,2003.0,1735455.0,1570000.0,2019-09-27,R7-2,77280.0,,,0.0,Brooklyn
186,226 Macon St,Brooklyn,NY,11216-2405,Kings,Triplex,6.0,6.0,3696.0,1680.0,1899.0,3038934.0,2972000.0,2024-02-29,R6B,139080.0,Sold,2023-10-11,2972000.0,Brooklyn
187,433 Monroe St,Brooklyn,NY,11221-1110,Kings,Duplex,5.0,4.0,2400.0,2000.0,1899.0,2156731.0,2080000.0,2023-11-27,R6B,86400.0,Sold,2023-10-12,2080000.0,Brooklyn
188,6966 64th St,Ridgewood,NY,11385-5248,Queens,Duplex,5.0,3.0,3120.0,1800.0,1925.0,1025247.0,1200000.0,2020-02-04,R5B,72540.0,Sold,2019-08-12,1275000.0,Brooklyn
189,145 Chauncey St,Brooklyn,NY,11233-1810,Kings,Duplex,,,2016.0,1667.0,1899.0,1682001.0,260000.0,2010-09-30,R6B,88140.0,Active,2024-07-01,1699000.0,Brooklyn
190,1675 Sterling Pl,Brooklyn,NY,11233-6391,Kings,Duplex,8.0,3.0,3835.0,1667.0,2005.0,1682933.0,999000.0,2021-08-20,R6,98700.0,Off Market,2020-11-10,0.0,Brooklyn
191,232 Carlton Ave,Brooklyn,NY,11205-4002,Kings,Duplex,,0.0,2654.0,1667.0,1899.0,3838802.0,2926000.0,2018-07-09,R6B,175380.0,Off Market,,0.0,Brooklyn
192,540 2nd St,Brooklyn,NY,11215-2608,Kings,Duplex,,,3960.0,1900.0,1901.0,6001696.0,4100000.0,2023-09-13,R6B,300300.0,Off Market,,0.0,Brooklyn
193,812 Halsey St,Brooklyn,NY,11233-1323,Kings,Duplex,6.0,3.0,2169.0,1808.0,1899.0,1443701.0,1019939.0,2023-11-07,R5B,76080.0,Off Market,2023-12-22,959300.0,Brooklyn
194,272 Sumpter St,Brooklyn,NY,11233-2713,Kings,Triplex,7.0,3.0,2364.0,1875.0,1910.0,1558778.0,1425000.0,2022-12-19,R6,76920.0,,,0.0,Brooklyn
195,292 Lafayette Ave,Brooklyn,NY,11238-1225,Kings,Duplex,4.0,3.0,2604.0,1500.0,1899.0,3088324.0,2350000.0,2020-06-04,R6B,155460.0,,,0.0,Brooklyn
196,416 Cumberland St,Brooklyn,NY,11238-6455,Kings,Triplex,6.0,3.0,2700.0,1960.0,1996.0,2019759.0,1850000.0,2021-11-05,R7-2,122040.0,Sold,2021-03-15,1999999.0,Brooklyn
197,30 Saint Nicholas Ave,Brooklyn,NY,11237-2671,Kings,Quadruplex,8.0,4.0,2750.0,2375.0,1931.0,339849.0,300000.0,2019-06-25,M1-1,261450.0,Off Market,2017-04-13,0.0,Brooklyn
198,896 Jefferson Ave,Brooklyn,NY,11221-4001,Kings,Duplex,4.0,3.0,2040.0,1700.0,1899.0,1457986.0,1450000.0,2024-12-26,R6B,100560.0,Sold,2023-03-24,1400000.0,Brooklyn
199,574 Gates Ave,Brooklyn,NY,11221-1201,Kings,Duplex,4.0,2.0,2400.0,1667.0,1899.0,1408041.0,655000.0,2018-09-04,R6A,78480.0,Active,2024-10-21,1400000.0,Brooklyn
200,117 Wyckoff Ave,Brooklyn,NY,11237-3322,Kings,Triplex,9.0,5.0,2700.0,1880.0,1925.0,1515784.0,1350000.0,2021-07-26,R6,79140.0,Sold,2020-10-05,1495000.0,Brooklyn
201,1238 Halsey St,Brooklyn,NY,11207-3958,Kings,Duplex,,0.0,2850.0,1900.0,1910.0,1471324.0,880000.0,2019-04-05,R6,92160.0,Off Market,,0.0,Brooklyn
202,116 Macon St,Brooklyn,NY,11216-2205,Kings,Quadruplex,8.0,4.0,3201.0,1667.0,1910.0,1035140.0,1000.0,2024-11-19,R6B,297000.0,Off Market,2021-06-22,1749000.0,Brooklyn
203,536A Monroe St,Brooklyn,NY,11221-8061,Kings,Quadruplex,7.0,4.0,3120.0,1950.0,1931.0,1645959.0,1430000.0,2024-03-13,R6B,167400.0,Active,2023-11-15,1775000.0,Brooklyn
204,308 Chauncey St,Brooklyn,NY,11233-2307,Kings,Duplex,5.0,3.0,1980.0,2450.0,1899.0,1344737.0,910000.0,2023-08-04,R6B,63960.0,Off Market,2024-05-02,1375000.0,Brooklyn
205,989 Seneca Ave,Ridgewood,NY,11385-5454,Queens,Triplex,11.0,3.0,3420.0,1807.0,1901.0,1397259.0,950000.0,2015-05-13,R6B,72060.0,Sold,2014-12-03,1150000.0,Brooklyn
206,25 Gunther Pl,Brooklyn,NY,11233-3206,Kings,Duplex,5.0,3.0,1408.0,1307.0,1901.0,672097.0,1040000.0,2025-02-21,R5,49320.0,Sold,2024-08-21,1098000.0,Brooklyn
207,7443 64th St,Ridgewood,NY,11385-6130,Queens,Duplex,3.0,2.0,1280.0,2000.0,1915.0,804239.0,475000.0,2015-04-01,R5B,42300.0,Sold,2014-10-01,549000.0,Brooklyn
208,283 Sterling Pl,Brooklyn,NY,11238-4403,Kings,Quadruplex,5.0,6.0,3271.0,2620.0,1910.0,3602026.0,3300000.0,2023-02-09,R6B,878400.0,Off Market,,3950000.0,Brooklyn
209,656 Humboldt St,Brooklyn,NY,11222-7170,Kings,Triplex,5.0,4.0,2538.0,1800.0,1901.0,2822669.0,2480000.0,2021-03-12,R6B,117960.0,,,0.0,Brooklyn
210,2124 Himrod St,Ridgewood,NY,11385-1235,Queens,Duplex,5.0,3.0,2480.0,2408.0,1901.0,1258998.0,1250000.0,2024-09-07,R5B,61920.0,Sold,2024-03-07,1199000.0,Brooklyn
211,516 Clinton St,Brooklyn,NY,11231-3351,Kings,Triplex,4.0,3.0,2800.0,1360.0,1899.0,2702311.0,2250000.0,2021-04-08,R6B,141660.0,,,0.0,Brooklyn
212,781 MacDonough St,Brooklyn,NY,11233-1609,Kings,Triplex,8.0,4.0,2700.0,1580.0,1910.0,1310557.0,1200500.0,2022-12-12,R6,105180.0,Sold,2021-07-19,1385000.0,Brooklyn
213,6034 68th Ave,Ridgewood,NY,11385-4544,Queens,Duplex,0.0,0.0,2280.0,1800.0,1910.0,967317.0,985000.0,2021-04-15,R5B,71160.0,Sold,2020-11-07,995000.0,Brooklyn
214,481 Putnam Ave,Brooklyn,NY,11221-5415,Kings,Duplex,6.0,5.0,3599.0,1917.0,1900.0,3414076.0,3390000.0,2024-08-23,R6B,105420.0,Off Market,2024-03-21,3475000.0,Brooklyn
215,115 Bainbridge St,Brooklyn,NY,11233-1701,Kings,Quadruplex,5.0,4.0,3600.0,2000.0,1910.0,2606359.0,2590000.0,2024-08-12,R6B,306720.0,Expired,2024-05-29,2495000.0,Brooklyn
216,152 Ainslie St,Brooklyn,NY,11211-5168,Kings,Duplex,,,1920.0,1225.0,1899.0,1635789.0,1320000.0,2021-05-21,R6B,105060.0,Sold,2020-08-03,1599999.0,Brooklyn
217,317 Thomas S Boyland St,Brooklyn,NY,11233-6495,Kings,Triplex,6.0,4.0,3225.0,1989.0,2003.0,1169282.0,1070000.0,2022-12-06,R6,47100.0,Sold,2022-06-22,1175000.0,Brooklyn
218,195 Lefferts Ave,Brooklyn,NY,11225-3418,Kings,Duplex,5.0,3.0,2144.0,2000.0,1901.0,2308190.0,2300000.0,2024-11-01,R5,112980.0,Off Market,2024-09-13,1850000.0,Brooklyn
219,6012 67th Ave,Ridgewood,NY,11385-4536,Queens,Quadruplex,8.0,4.0,2750.0,2250.0,1930.0,1222965.0,1150000.0,2021-11-15,R5B,234900.0,Sold,2021-05-25,1230000.0,Brooklyn
220,7441 64th St,Ridgewood,NY,11385-6130,Queens,Duplex,3.0,2.0,1280.0,2000.0,1915.0,755402.0,670000.0,2022-04-13,R5B,39660.0,Sold,2021-11-22,689000.0,Brooklyn
221,246 Saint Nicholas Ave,Brooklyn,NY,11237-3186,Kings,Triplex,3.0,1.0,3300.0,1800.0,1931.0,1313631.0,1200000.0,2022-01-27,R6,60540.0,Sold,2021-08-25,1195000.0,Brooklyn
222,65 Bainbridge St,Brooklyn,NY,11233-6089,Kings,Duplex,4.0,6.0,2932.0,1900.0,1899.0,2065067.0,2000000.0,2020-09-10,R6B,111120.0,Active,2024-03-25,2050000.0,Brooklyn
223,11 Columbus Pl,Brooklyn,NY,11233-3017,Kings,Triplex,8.0,3.0,4230.0,2019.0,2005.0,1556032.0,995000.0,2024-10-04,R6B,108480.0,Off Market,2020-01-16,1399000.0,Brooklyn
224,886 Bushwick Ave,Brooklyn,NY,11221-3701,Kings,Triplex,7.0,4.0,3600.0,2000.0,1899.0,1004902.0,999000.0,2024-12-23,R6,105120.0,Sold,2024-08-22,1350000.0,Brooklyn
225,33 S Oxford St,Brooklyn,NY,11217-5503,Kings,Quadruplex,7.0,4.0,2520.0,1680.0,1930.0,2705655.0,2680000.0,2024-05-22,R6B,735300.0,Sold,2023-12-26,3200000.0,Brooklyn
226,220 Lewis Ave,Brooklyn,NY,11221-1881,Kings,Duplex,8.0,5.0,2280.0,1501.0,1899.0,2194268.0,2080000.0,2023-04-04,R6B,80520.0,Sold,2020-11-19,1150000.0,Brooklyn
227,1242 Putnam Ave,Brooklyn,NY,11221-4910,Kings,Triplex,6.0,7.0,2700.0,2000.0,1910.0,2220629.0,1180000.0,2023-05-17,R6,81840.0,Active,2024-05-28,2250000.0,Brooklyn
228,87 Vanderbilt Ave,Brooklyn,NY,11205-2324,Kings,Triplex,5.0,4.0,2700.0,1800.0,1910.0,2884976.0,2675000.0,2022-07-19,R6B,148380.0,Sold,2022-04-17,2675000.0,Brooklyn
229,1313 Sterling Pl,Brooklyn,NY,11213-2815,Kings,Duplex,5.0,3.0,3168.0,1800.0,1901.0,1666153.0,1650000.0,2024-09-17,R6,78840.0,Pending,2024-04-30,1650000.0,Brooklyn
230,412 Bainbridge St,Brooklyn,NY,11233-2314,Kings,Duplex,,0.0,2175.0,1725.0,1901.0,1043676.0,1175000.0,2015-04-30,R5B,86460.0,Off Market,2014-11-07,1190000.0,Brooklyn
231,1879 Woodbine St,Ridgewood,NY,11385-3751,Queens,Quadruplex,,,3450.0,2500.0,1930.0,1218005.0,,,R5B,260550.0,Off Market,,0.0,Brooklyn
232,130 Huron St,Brooklyn,NY,11222-1312,Kings,Quadruplex,4.0,2.0,5855.0,2500.0,2023.0,1985998.0,1887500.0,2023-05-17,R6B,160650.0,Sold,2022-06-26,2100000.0,Brooklyn
233,88 Eldert St,Brooklyn,NY,11207-2593,Kings,Triplex,8.0,4.0,3000.0,2000.0,1925.0,2470147.0,,2023-02-01,R6,126300.0,Off Market,2021-07-26,0.0,Brooklyn
234,592 Madison St,Brooklyn,NY,11221-1606,Kings,Duplex,8.0,3.0,3420.0,1900.0,1899.0,2016551.0,1725000.0,2021-06-30,R6B,124620.0,,,0.0,Brooklyn
235,714A Quincy St,Brooklyn,NY,11221-2210,Kings,Triplex,6.0,3.0,2880.0,1800.0,1899.0,2455484.0,2300000.0,2022-09-14,R6B,38220.0,Sold,2021-02-11,1799000.0,Brooklyn
236,356 Leonard St,Brooklyn,NY,11211-2316,Kings,Triplex,7.0,4.0,1920.0,1100.0,1910.0,2529051.0,2499000.0,2024-07-01,R6B,104400.0,Expired,2024-01-15,2600000.0,Brooklyn
237,74 Van Buren St,Brooklyn,NY,11221-1317,Kings,Duplex,,5.0,2268.0,1805.0,1901.0,1807483.0,800000.0,2024-05-13,R6B,89040.0,Off Market,2024-07-04,3150.0,Brooklyn
238,279 Hart St,Brooklyn,NY,11206-7002,Kings,Duplex,5.0,3.0,2580.0,2000.0,1899.0,1764187.0,1750000.0,2024-08-29,R6B,72600.0,Sold,2024-02-26,1795000.0,Brooklyn
239,620 Madison St,Brooklyn,NY,11221-1606,Kings,Duplex,5.0,2.0,2520.0,2000.0,1899.0,2037562.0,1340000.0,2020-11-16,R6B,87600.0,Off Market,2020-02-07,0.0,Brooklyn
240,1662 Eastern Pkwy,Brooklyn,NY,11233-5521,Kings,Triplex,9.0,4.0,5670.0,1886.0,1899.0,1232436.0,1100000.0,2019-11-07,C8-2,130140.0,Sold,2019-04-17,1200000.0,Brooklyn
241,427 Quincy St,Brooklyn,NY,11221-1204,Kings,Duplex,5.0,5.0,2364.0,1875.0,1901.0,2661062.0,1346000.0,2024-03-25,R6B,96120.0,Pending,2025-01-23,2695000.0,Brooklyn
242,408 Franklin Ave,Brooklyn,NY,11238-5896,Kings,Duplex,6.0,2.0,4050.0,1444.0,2012.0,4274618.0,2075000.0,2018-01-24,R6A,200520.0,Off Market,2017-11-28,2125000.0,Brooklyn
243,1107 Jefferson Ave,Brooklyn,NY,11221-7757,Kings,Duplex,7.0,3.0,2700.0,2000.0,1905.0,1413227.0,800000.0,2021-02-24,R6,76860.0,Sold,2020-10-09,899000.0,Brooklyn
244,294 Saint James Pl,Brooklyn,NY,11238-2720,Kings,Quadruplex,5.0,5.0,2550.0,1615.0,1930.0,3056235.0,2700000.0,2019-01-10,R6B,637200.0,,,0.0,Brooklyn
245,53 MacDonough St,Brooklyn,NY,11216-2303,Kings,Triplex,7.0,4.0,1600.0,2000.0,1899.0,1412477.0,1200000.0,2018-08-08,R6B,72600.0,Off Market,2018-08-20,0.0,Brooklyn
246,42 Clermont Ave,Brooklyn,NY,11205-1141,Kings,Triplex,1.0,1.0,2872.0,820.0,1899.0,1857220.0,1850000.0,2025-01-07,M1-2,165480.0,Off Market,2023-09-05,2350.0,Brooklyn
247,65A Somers St,Brooklyn,NY,11233-3978,Kings,Duplex,5.0,5.0,1631.0,1575.0,1910.0,1269167.0,780000.0,2017-12-14,R6,58440.0,Off Market,2024-03-28,1650000.0,Brooklyn
248,288 Palmetto St,Brooklyn,NY,11237-5902,Kings,Quadruplex,6.0,4.0,3200.0,3800.0,1931.0,2070069.0,2050000.0,2024-10-02,R6,415800.0,Sold,2024-05-13,2450000.0,Brooklyn
249,181 Hull St,Brooklyn,NY,11233-2801,Kings,Triplex,8.0,6.0,2250.0,1875.0,1899.0,2243769.0,915000.0,2024-03-05,R6,82020.0,Active,2025-03-04,2495000.0,Brooklyn
250,267 New York Ave,Brooklyn,NY,11216-4307,Kings,Duplex,6.0,4.0,3294.0,1890.0,1905.0,2283914.0,2260000.0,2024-06-12,R6,112380.0,Expired,2024-01-12,2350000.0,Brooklyn
251,168 N 6th St,Brooklyn,NY,11211-8952,Kings,Quadruplex,4.0,4.0,2100.0,1000.0,1910.0,3121487.0,3000000.0,2023-09-11,R6B,524880.0,Off Market,2024-08-09,4500.0,Brooklyn
252,7231 61st St,Ridgewood,NY,11385-6122,Queens,Triplex,6.0,3.0,3660.0,2306.0,1910.0,1124832.0,1075000.0,2023-06-13,R5B,66420.0,Sold,2022-04-21,1198000.0,Brooklyn
253,6031 54th St,Maspeth,NY,11378-3303,Queens,Duplex,,,1600.0,1683.0,1920.0,1019365.0,999900.0,2024-11-22,R4,44340.0,Sold,2024-05-15,1049000.0,Brooklyn
254,1509 Saint Marks Ave,Brooklyn,NY,11233-4606,Kings,Triplex,5.0,3.0,2748.0,2600.0,1901.0,983890.0,960000.0,2024-03-28,R6,57960.0,Sold,2023-04-19,1098000.0,Brooklyn
255,1501 Lincoln Pl,Brooklyn,NY,11213-4131,Kings,Duplex,6.0,3.0,2120.0,2405.0,1901.0,976045.0,945000.0,2023-10-13,R6,62160.0,Off Market,2023-07-06,1050000.0,Brooklyn
256,7802 64th Ln,Ridgewood,NY,11385-6817,Queens,Duplex,,,1980.0,1800.0,1920.0,838010.0,810000.0,2021-01-04,R3A,57960.0,Sold,2020-06-25,799000.0,Brooklyn
257,615 3rd St,Brooklyn,NY,11215-3002,Kings,Duplex,5.0,5.0,4552.0,1900.0,1901.0,5862627.0,5800000.0,2024-10-15,R7B,111660.0,Pending,2024-02-04,6495000.0,Brooklyn
258,113 Calyer St,Brooklyn,NY,11222-7190,Kings,Triplex,,0.0,1944.0,1575.0,1901.0,1758870.0,1700000.0,2016-08-11,R6B,119040.0,Sold,2016-03-07,1899999.0,Brooklyn
