property_id,property_address,property_city,property_state,property_zip,property_county,property_type_detail,bedroom_count,bathroom_count,total_building_area_square_feet,lot_size_square_feet,year_built,estimated_value,last_sale_price,last_sale_date,zoning_code,total_assessed_value,mls_status,mls_listing_date,mls_listing_amount,borough
1173,348 W 48th St,New York,NY,10036-1330,New York,Cooperative Unit,,,9610.0,2510.0,1920.0,577138.0,450000.0,2024-09-10,R8,292406.0,Sold,,0,Manhattan
1174,390 W Broadway Fl 2,New York,NY,10012-4477,New York,Cooperative Unit,,,9150.0,1875.0,1900.0,2502774.0,1475000.0,2009-08-07,M1-5A,,,,0,Manhattan
1175,1325 1st Ave,New York,NY,10021,New York,Cooperative Unit,,,560525.0,40866.0,1963.0,2920665.0,2575000.0,2025-01-22,R10A,55920511.0,Off Market,,0,Manhattan
1176,333 E 92nd St,New York,NY,10128-5466,New York,Cooperative Unit,1.0,2.0,9250.0,2517.0,1910.0,,370000.0,2019-08-30,R8B,1017360.0,Off Market,2021-08-03,0,Manhattan
1177,305 W 86th St,New York,NY,10024-3110,New York,Cooperative Unit,2.0,2.0,64968.0,6110.0,1926.0,,,,R10A,6168090.0,,,0,Manhattan
1178,434 E 58th St,New York,NY,10022-2307,New York,Cooperative Unit,3.0,2.0,12235.0,3013.0,1930.0,6478969.0,850000.0,2021-07-21,R10,1457870.0,Off Market,2008-07-05,0,Manhattan
1179,775 Park Ave,New York,NY,10021-4253,New York,Cooperative Unit,5.0,5.0,208986.0,20125.0,1927.0,5272265.0,90000.0,2021-06-22,R10,24788070.0,Off Market,2012-09-20,0,Manhattan
1180,2 W 67th St,New York,NY,10023-6241,New York,Cooperative Unit,1.0,2.0,126557.0,10042.0,1918.0,4738353.0,980000.0,2022-12-02,R10A,16372830.0,Active,2024-09-23,5000000,Manhattan
1181,876 Broadway Fl 4,New York,NY,10003-1224,New York,Cooperative Unit,3.0,3.0,18755.0,3851.0,1910.0,4050876.0,3900000.0,2024-04-22,M1-5M,,Expired,2023-09-05,3900000,Manhattan
1182,524-526 E 85th St,New York,NY,10028-7470,New York,Apartment House (5+ Units),,,8145.0,2554.0,1900.0,,,2015-06-29,R8B,449198.0,,,0,Manhattan
1183,305 E 83rd St,New York,NY,10028-4346,New York,Cooperative Unit,,,18935.0,5108.0,1910.0,305595.0,17062.0,2022-04-21,R8B,2044210.0,Off Market,,0,Manhattan
1184,109 W 94th St,New York,NY,10025,New York,Cooperative Unit,,,44094.0,10423.0,1936.0,746669.0,725000.0,2022-01-26,R7-2,2767590.0,,,0,Manhattan
1185,9 5th Ave Fl 12R12T,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,,,,R10,,,,0,Manhattan
1186,431 E 86th St,New York,NY,10028,New York,Cooperative Unit,1.0,1.0,33500.0,7212.0,1910.0,627361.0,620000.0,2024-07-25,R10A,3465900.0,Off Market,,0,Manhattan
1187,926 Madison Ave,New York,NY,10021-3511,New York,Cooperative Unit,,,143437.0,11953.0,1947.0,4541711.0,1410000.0,2024-12-23,C5-1,18839970.0,Off Market,,0,Manhattan
1188,71 Grand St,New York,NY,10013-5292,New York,Cooperative Unit,5.0,5.0,42240.0,9302.0,1920.0,4584861.0,,,M15R7X,5189310.0,Off Market,2024-01-17,8370000,Manhattan
1189,45 Sutton Pl S,New York,NY,10022-2444,New York,Cooperative Unit,1.0,2.0,510547.0,30463.0,1958.0,942269.0,1200000.0,2020-10-22,R10,58641790.0,Off Market,,0,Manhattan
1190,9 5th Ave Fl 6N,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,1898376.0,,,R10,,,,0,Manhattan
1191,55 W 16th St,New York,NY,10011-6305,New York,Cooperative Unit,1.0,1.0,25639.0,2760.0,1950.0,1769837.0,,,C62A,2552137.0,Off Market,2009-05-23,0,Manhattan
1192,333 E 41st St,New York,NY,10017-5956,New York,Cooperative Unit,3.0,2.0,29040.0,7242.0,1926.0,807576.0,950000.0,2023-04-17,R10,2890656.0,Off Market,,0,Manhattan
1193,281 W 11th St,New York,NY,10014-2474,New York,Cooperative Unit,,1.0,11592.0,2500.0,1910.0,,1750000.0,2023-01-10,C1-6,1619010.0,Sold,2022-09-21,1750000,Manhattan
1194,125 W 75th St,New York,NY,10023-1828,New York,Apartment House (5+ Units),,,6333.0,2043.0,1900.0,3240351.0,3300000.0,2004-08-09,R8B,845858.0,,,0,Manhattan
1195,212 E 48th St,New York,NY,10017-1541,New York,Cooperative Unit,,,51576.0,8440.0,1924.0,570632.0,510000.0,2020-05-27,R8B,5853980.0,Sold,,0,Manhattan
1196,9 5th Ave Fl 8H,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,,,,R10,,,,0,Manhattan
1197,9 5th Ave Fl 8G,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,,,,R10,,,,0,Manhattan
1198,9 5th Ave Fl PHA,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,,,,R10,,,,0,Manhattan
1199,9 5th Ave Fl 7W,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,,,,R10,,,,0,Manhattan
1200,9 5th Ave Fl 8J,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,,,,R10,,,,0,Manhattan
1201,312 E 42nd St,New York,NY,10017,New York,Cooperative Unit,,,261401.0,11520.0,1929.0,,300000.0,2023-09-21,R10,25457670.0,,,0,Manhattan
1202,580 W End Ave,New York,NY,10024-1723,New York,Cooperative Unit,,,55217.0,4071.0,1928.0,4132528.0,,,R10A,3286440.0,,,0,Manhattan
1203,57 E 72nd St,New York,NY,10021-4123,New York,Cooperative Unit,,,15192.0,4125.0,1924.0,1004180.0,,,R10,2313690.0,,,0,Manhattan
1204,9 5th Ave Fl 5K,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,,,,R10,,,,0,Manhattan
1205,5 E 10th St,New York,NY,10003-5919,New York,Apartment House (5+ Units),8.0,9.0,7489.0,2321.0,1915.0,10187306.0,10300000.0,2024-05-30,R7-2,841893.0,,,0,Manhattan
1206,114 W 80th St,New York,NY,10024-6328,New York,Cooperative Unit,,,6050.0,2043.0,1910.0,556053.0,,,R8B,793637.0,Off Market,,0,Manhattan
1207,160 E 2nd St,New York,NY,10009-8403,New York,Cooperative Unit,,,11611.0,6784.0,1950.0,446681.0,420000.0,2023-11-15,R8B,1016910.0,,,0,Manhattan
1208,150 W 87th St,New York,NY,10024-2912,New York,Cooperative Unit,1.0,1.0,59175.0,8280.0,1914.0,2515703.0,2068706.0,2019-11-07,R7-2,4916700.0,Off Market,2019-01-08,0,Manhattan
1209,407 E 91st St,New York,NY,10128-6806,New York,Cooperative Unit,,1.0,47855.0,10071.0,1901.0,617180.0,835000.0,2021-09-14,C8-4,4410250.0,Off Market,,0,Manhattan
1210,9 5th Ave Fl 20K,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,2655182.0,,,R10,,,,0,Manhattan
1211,275 W 73rd St,New York,NY,10023-2759,New York,Apartment House (5+ Units),2.0,2.0,5233.0,1687.0,1900.0,,4135000.0,2013-06-21,R10A,811350.0,Off Market,,0,Manhattan
1212,211 Central Park W,New York,NY,10024-6020,New York,Cooperative Unit,3.0,3.0,600613.0,40350.0,1929.0,8833143.0,8338500.0,2021-07-20,R10A,63569160.0,Off Market,2024-02-06,17800000,Manhattan
1213,248 E 7th St,New York,NY,10009-6011,New York,Cooperative Unit,3.0,2.0,11802.0,2494.0,1928.0,4433435.0,700000.0,2024-02-07,R8B,1201530.0,Off Market,2009-03-19,0,Manhattan
1214,225 E 79th St,New York,NY,10075-0855,New York,Cooperative Unit,0.0,1.0,59488.0,5171.0,1930.0,1555836.0,1555900.0,2022-04-08,R10A,6828220.0,Sold,,0,Manhattan
1215,252 W 20th St,New York,NY,10011-3527,New York,Cooperative Unit,,1.0,11000.0,2199.0,1901.0,,,,R8B,1165822.0,Off Market,2009-03-29,0,Manhattan
1216,560 3rd Ave,New York,NY,10016-3117,New York,Cooperative Unit,,,329706.0,25527.0,1975.0,,775000.0,2023-07-27,C1-9,34565040.0,,,0,Manhattan
1217,60 Riverside Dr,New York,NY,10024-6108,New York,Cooperative Unit,,,185041.0,12450.0,1965.0,,34152.0,2024-08-08,R10A,19882710.0,Off Market,,0,Manhattan
1218,106 W 78th St,New York,NY,10024-6701,New York,Cooperative Unit,,,8440.0,2412.0,1920.0,522798.0,3800000.0,2021-02-05,R8B,1009173.0,Off Market,,0,Manhattan
1219,951 Park Ave,New York,NY,10028-0315,New York,Cooperative Unit,1.0,1.0,68731.0,7700.0,1915.0,642647.0,,,R10,7803450.0,,,0,Manhattan
1220,421 W Broadway,New York,NY,10012-5903,New York,Cooperative Unit,,,13625.0,2500.0,1900.0,2557727.0,2600000.0,2022-03-17,M15R7X,1062640.0,Off Market,,0,Manhattan
1221,620 Park Ave,New York,NY,10065-6591,New York,Cooperative Unit,1.0,1.0,61061.0,5020.0,1924.0,11051423.0,11675625.0,2018-10-18,R10,6824640.0,Off Market,,0,Manhattan
1222,456 W 23rd St,New York,NY,10011-2158,New York,Cooperative Unit,,,6135.0,2172.0,1900.0,598680.0,544000.0,2021-03-26,R7B,771147.0,Off Market,,0,Manhattan
1223,75 E End Ave,New York,NY,10028-7909,New York,Cooperative Unit,4.0,5.0,296940.0,24150.0,1963.0,773898.0,750000.0,2024-02-12,R10A,24603750.0,Off Market,2021-12-07,0,Manhattan
1224,331 E 92nd St,New York,NY,10128-5445,New York,Cooperative Unit,0.0,0.0,9250.0,2517.0,1920.0,4115165.0,300000.0,2015-11-02,R8B,1017360.0,Off Market,2019-01-11,0,Manhattan
1225,25 Sutton Pl,New York,NY,10022-2423,New York,Cooperative Unit,4.0,7.0,63000.0,5031.0,1928.0,1838343.0,5250000.0,2019-06-26,R10,6046140.0,Off Market,2021-10-19,0,Manhattan
1226,84 Charles St,New York,NY,10014-2644,New York,Cooperative Unit,,,13685.0,3600.0,1900.0,1002254.0,999500.0,2024-04-18,R6,1862556.0,,,0,Manhattan
1227,29 E 64th St,New York,NY,10065-7003,New York,Cooperative Unit,4.0,6.0,104075.0,11045.0,1922.0,,6850000.0,2019-12-23,C5-1,14898480.0,Off Market,2022-05-27,0,Manhattan
1228,167 E 78th St,New York,NY,10075-0405,New York,Cooperative Unit,,,55883.0,7458.0,1928.0,3345652.0,,,R8B,6440940.0,,,0,Manhattan
1229,1180 2nd Ave,New York,NY,10065-7704,New York,Cooperative Unit,1.0,1.0,120328.0,11800.0,1959.0,941901.0,935000.0,2023-03-16,C2-8,13162680.0,Off Market,2012-09-20,0,Manhattan
1230,345 E 86th St,New York,NY,10028-4716,New York,Cooperative Unit,,,157401.0,12400.0,1971.0,957262.0,1865000.0,2020-01-10,C28A,15140070.0,Off Market,,0,Manhattan
1231,108 E 37th St,New York,NY,10016-3031,New York,Cooperative Unit,0.0,1.0,11097.0,2469.0,1966.0,,1330000.0,2024-10-24,R8B,1309763.0,Off Market,2024-04-11,1350000,Manhattan
1232,1435 Lexington Ave,New York,NY,10128-1625,New York,Cooperative Unit,0.0,0.0,116270.0,13128.0,1925.0,1287448.0,905000.0,2017-09-19,C18X,11134000.0,Sold,,0,Manhattan
1233,74 Laight St,New York,NY,10013-2036,New York,Cooperative Unit,,,28016.0,2570.0,1915.0,2787656.0,,,C62A,1568558.0,,,0,Manhattan
1234,458 Broome St,New York,NY,10013-2651,New York,Cooperative Unit,1.0,2.0,10630.0,2500.0,1900.0,,206435.0,2019-04-26,M15R7X,1184391.0,Sold,2008-06-11,0,Manhattan
1235,435 E 77th St,New York,NY,10075-2319,New York,Cooperative Unit,2.0,1.0,62920.0,8513.0,1962.0,,480000.0,2018-01-08,R8B,6630300.0,Sold,2011-09-30,0,Manhattan
1236,463 W 44th St,New York,NY,10036,New York,Cooperative Unit,2.0,2.0,17484.0,4139.0,1940.0,502837.0,,,R8,1815210.0,Off Market,2008-04-26,0,Manhattan
1237,171 7th Ave,New York,NY,10011-1804,New York,Cooperative Unit,,,62158.0,11600.0,1938.0,734514.0,730000.0,2024-06-03,R8A,5148180.0,Off Market,,0,Manhattan
1238,1040 Park Ave,New York,NY,10028-1032,New York,Cooperative Unit,4.0,4.0,162651.0,13300.0,1925.0,638104.0,1900000.0,2020-10-30,R10,17165160.0,Off Market,2012-09-25,0,Manhattan
1239,52 W 70th St,New York,NY,10023-4623,New York,Cooperative Unit,3.0,2.0,7734.0,2209.0,1910.0,1121821.0,2500000.0,2008-07-18,R8B,973623.0,Sold,2008-06-19,0,Manhattan
1240,425 W End Ave,New York,NY,10024-5717,New York,Cooperative Unit,2.0,2.0,45774.0,5721.0,1920.0,819772.0,2850000.0,2019-11-08,R10A,3273180.0,Off Market,2009-01-20,0,Manhattan
1241,313 E 56th St,New York,NY,10022-3728,New York,Cooperative Unit,,,11125.0,2511.0,1901.0,5123014.0,860000.0,2019-10-08,R8,1462070.0,Sold,,0,Manhattan
1242,305 W 55th St,New York,NY,10019-4556,New York,Cooperative Unit,,,14235.0,3300.0,1920.0,5879564.0,,,C6-4,1031670.0,,,0,Manhattan
1243,233 E 9th St,New York,NY,10003-7532,New York,Apartment House (5+ Units),,,12072.0,2596.0,1900.0,1148838.0,,,R8B,1034490.0,,,0,Manhattan
1244,204 W 83rd St,New York,NY,10024-4936,New York,Multi-Family Dwelling,,,6420.0,1880.0,1900.0,1840893.0,,,C27A,299052.0,,,0,Manhattan
1245,512 E 11th St,New York,NY,10009-4617,New York,Cooperative Unit,,1.0,6175.0,1875.0,1929.0,2778503.0,292000.0,2012-08-28,R8B,430740.0,Sold,2009-12-15,0,Manhattan
1246,168 Mulberry St,New York,NY,10013-3756,New York,Cooperative Unit,,,12280.0,5027.0,1900.0,505380.0,450000.0,2021-03-22,C62G,1770660.0,Sold,,0,Manhattan
1247,252 W 21st St,New York,NY,10011-3426,New York,Cooperative Unit,,,6820.0,2269.0,1910.0,979874.0,,,R8B,636528.0,Off Market,,0,Manhattan
1248,30 E 95th St,New York,NY,10128-0718,New York,Cooperative Unit,,,29148.0,4930.0,1910.0,632525.0,,,R10,4048460.0,Off Market,,0,Manhattan
1249,257 E 7th St,New York,NY,10009-6017,New York,Cooperative Unit,1.0,1.0,8655.0,2413.0,1900.0,3793486.0,690000.0,2019-07-25,R8B,1070640.0,Off Market,2018-10-19,0,Manhattan
1250,9 5th Ave Fl 3N,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,,,,R10,,,,0,Manhattan
1251,464 W 51st St,New York,NY,10019-6517,New York,Cooperative Unit,,,5616.0,1364.0,1901.0,360783.0,330000.0,2021-07-20,R8,429486.0,Off Market,,0,Manhattan
1252,108 E 86th St,New York,NY,10028-1024,New York,Cooperative Unit,,,51360.0,5168.0,1924.0,,,,R10,5108940.0,Off Market,,0,Manhattan
1253,229 E 29th St,New York,NY,10016-8279,New York,Cooperative Unit,,,55737.0,14562.0,1940.0,,,,R8B,6863970.0,Off Market,,0,Manhattan
1254,91 Leroy St,New York,NY,10014,New York,Apartment House (5+ Units),,,3607.0,2200.0,1930.0,1623405.0,,2002-03-16,C1-6,421161.0,,,0,Manhattan
1255,9 Gracie Sq,New York,NY,10028-8032,New York,Apartment House (5+ Units),,,8795.0,2600.0,1925.0,1514373.0,,1996-08-12,R10A,757285.0,,,0,Manhattan
1256,516 E 83rd St,New York,NY,10028-7261,New York,Apartment House (5+ Units),,,8445.0,2554.0,1910.0,1313251.0,,,R8B,744450.0,,,0,Manhattan
1257,514 E 83rd St,New York,NY,10028-7221,New York,Apartment House (5+ Units),,,8620.0,2554.0,1910.0,1312015.0,,,R8B,810370.0,,,0,Manhattan
1258,333 W 22nd St,New York,NY,10011-2662,New York,Cooperative Unit,,,11165.0,3703.0,1910.0,2007578.0,1595000.0,2021-07-12,R7B,1235610.0,Off Market,,0,Manhattan
1259,9 5th Ave Fl 2T,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,,,,R10,,,,0,Manhattan
1260,535 Park Ave,New York,NY,10065-8167,New York,Cooperative Unit,5.0,5.0,86116.0,7438.0,1910.0,2974323.0,121806.0,2017-05-04,R10,9669870.0,Off Market,2022-07-20,0,Manhattan
1261,1246 Madison Ave,New York,NY,10128-0515,New York,Cooperative Unit,,0.0,166317.0,16551.0,1929.0,4053250.0,4100000.0,2022-08-23,R10,22656733.0,Off Market,,0,Manhattan
1262,407 W 40th St,New York,NY,10018-1213,New York,Cooperative Unit,1.0,1.0,6557.0,1844.0,1910.0,4774165.0,946750.0,2019-10-03,C17A,546915.0,Sold,2007-11-16,0,Manhattan
1263,870 United Nations Plz,New York,NY,10017-1807,New York,Cooperative Unit,4.0,5.0,443522.0,15950.0,1967.0,2398738.0,2725000.0,2022-06-01,C5-2,46429160.0,Off Market,2024-05-01,2195000,Manhattan
1264,128 E 72nd St,New York,NY,10021-4232,New York,Apartment House (5+ Units),,,6915.0,2043.0,1910.0,2131310.0,3427500.0,2000-07-12,R10A,1003990.0,,,0,Manhattan
1265,357 Grand St,New York,NY,10002-4604,New York,Cooperative Unit,,,1025341.0,293594.0,1960.0,1286943.0,1275000.0,2024-06-25,R8,68486933.0,,,0,Manhattan
1266,711 W End Ave,New York,NY,10025-6821,New York,Apartment House (5+ Units),,,192000.0,35247.0,1951.0,569218.0,887000.0,2017-02-01,R10A,10192348.0,,,0,Manhattan
1267,319 W 47th St,New York,NY,10036-0378,New York,Cooperative Unit,2.0,2.0,9975.0,2510.0,1920.0,8034814.0,,,R8,982080.0,Off Market,,0,Manhattan
1268,241 W 24th St,New York,NY,10011-1749,New York,Apartment House (5+ Units),,,3420.0,1760.0,1920.0,3869264.0,,2002-10-31,R8A,452505.0,,,0,Manhattan
1269,308 W 20th St,New York,NY,10011-3334,New York,Apartment House (5+ Units),,,5497.0,2300.0,1900.0,2807821.0,825000.0,2004-07-27,R7B,535376.0,,,0,Manhattan
1270,324 W 96th St,New York,NY,10025-6110,New York,Apartment House (5+ Units),,,16134.0,4195.0,1900.0,1300349.0,,1996-02-28,R8,1227780.0,,,0,Manhattan
1271,96 Perry St,New York,NY,10014-5500,New York,Cooperative Unit,,,16986.0,3680.0,1930.0,937695.0,295000.0,2020-07-01,C1-6,2524910.0,,,0,Manhattan
1272,132 E 19th St,New York,NY,10003-2481,New York,Cooperative Unit,2.0,1.0,17934.0,3142.0,1910.0,,990000.0,2008-12-29,R8B,2028200.0,,,0,Manhattan
1273,1415 Lexington Ave,New York,NY,10128-1694,New York,Cooperative Unit,,,64957.0,7342.0,1923.0,1007396.0,970000.0,2022-03-15,C18X,7621980.0,,,0,Manhattan
1274,141 W 13th St,New York,NY,10011-7857,New York,Cooperative Unit,,,28200.0,8776.0,1910.0,4074690.0,3300000.0,2021-12-14,R6,2778390.0,,,0,Manhattan
1275,9 5th Ave Fl 7F,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,1434530.0,,,R10,,,,0,Manhattan
1276,844 Lexington Ave,New York,NY,10065,New York,Cooperative Unit,,,83036.0,10041.0,1927.0,4619150.0,,,C18X,8263530.0,Off Market,,0,Manhattan
1277,176 Broadway Pha,New York,NY,10038,New York,Cooperative Unit,,,168176.0,11960.0,1927.0,,,,C5-5,15661350.0,,,0,Manhattan
1278,31 W 12th St,New York,NY,10011-8500,New York,Cooperative Unit,,,44586.0,5035.0,1900.0,3433737.0,,,R6,4850920.0,,,0,Manhattan
1279,319 W 4th St,New York,NY,10014,New York,Cooperative Unit,,,6020.0,1280.0,1910.0,,525000.0,2023-06-08,R6,731817.0,Off Market,,0,Manhattan
1280,838 Greenwich St,New York,NY,10014-1553,New York,Cooperative Unit,1.0,2.0,18969.0,4085.0,1900.0,1691957.0,1738000.0,2023-06-29,R6,2328770.0,Sold,2023-04-05,1738000,Manhattan
1281,831 8th Ave,New York,NY,10019-6618,New York,Highrise Apartment,,,270211.0,16450.0,1997.0,,10845000.0,1997-03-17,C6-4,50228940.0,,,0,Manhattan
1282,1082 Park Ave Lbby 1,New York,NY,10128-1217,New York,Cooperative Unit,,,7602.0,2050.0,,1410271.0,21450.0,2021-07-13,R10,977893.0,Off Market,,0,Manhattan
1283,185 Park Row,New York,NY,10038-5000,New York,Cooperative Unit,2.0,1.0,515425.0,186742.0,1960.0,973717.0,970000.0,2024-01-31,R7-2,50189720.0,Sold,2024-10-30,939000,Manhattan
1284,531 E 83rd St,New York,NY,10028-7239,New York,Cooperative Unit,1.0,1.0,9185.0,2554.0,1915.0,5774514.0,400000.0,2019-06-13,R8B,1119690.0,Sold,,0,Manhattan
1285,355 W 29th St,New York,NY,10001-4785,New York,Cooperative Unit,,,14626.0,4345.0,1900.0,829499.0,645000.0,2013-02-01,R8B,1631970.0,Sold,,0,Manhattan
1286,125 E 93rd St,New York,NY,10128-1634,New York,Cooperative Unit,4.0,3.0,31266.0,5033.0,1924.0,2693367.0,2562500.0,2020-09-15,R8B,2993220.0,Off Market,,0,Manhattan
1287,129 W 70th St,New York,NY,10023-4426,New York,Cooperative Unit,2.0,2.0,5771.0,1816.0,1900.0,3165345.0,,2020-12-03,R8B,758551.0,Off Market,2012-08-27,3200000,Manhattan
1288,80 Gold St,New York,NY,10038-1859,New York,Cooperative Unit,,,2163399.0,357933.0,1971.0,870000.0,870000.0,2024-12-05,R8,154242569.0,Off Market,,0,Manhattan
1289,196 Park Row,New York,NY,10038-1153,New York,Cooperative Unit,3.0,2.0,306862.0,68738.0,1965.0,1584038.0,1600000.0,2022-12-21,C6-1,32591500.0,Off Market,,0,Manhattan
1290,305 E 45th St,New York,NY,10017-3430,New York,Cooperative Unit,0.0,0.0,387094.0,22600.0,1929.0,,990000.0,2023-04-18,C5-2,42519510.0,Off Market,,0,Manhattan
1291,283 E 4th St,New York,NY,10009-7533,New York,Cooperative Unit,1.0,1.0,20460.0,4760.0,1920.0,3917033.0,430000.0,2023-01-11,R8B,941130.0,Sold,2014-07-10,340000,Manhattan
1292,146 W 82nd St,New York,NY,10024-5524,New York,Cooperative Unit,,,11863.0,2537.0,1900.0,686370.0,,,R8B,1184750.0,Off Market,,0,Manhattan
1293,342 W 56th St,New York,NY,10019-4242,New York,Cooperative Unit,,1.0,28034.0,5000.0,1930.0,555358.0,525000.0,2021-07-21,R8,2869550.0,Off Market,,0,Manhattan
1294,23 E 20th St,New York,NY,10003-1326,New York,Cooperative Unit,1.0,2.0,11040.0,1480.0,1920.0,,,,M15M,1015820.0,Off Market,,0,Manhattan
1295,347 W 30th St,New York,NY,10001-2746,New York,Apartment House (5+ Units),,,4680.0,2302.0,1910.0,3345541.0,470000.0,1998-02-27,R8B,432739.0,,,0,Manhattan
1296,53 Market St,New York,NY,10002-7260,New York,Apartment House (5+ Units),,,10345.0,2682.0,1921.0,3437796.0,,,R7-2,432180.0,,,0,Manhattan
1297,5 W 65th St,New York,NY,10023-6601,New York,Cooperative Unit,,,400000.0,28125.0,1969.0,,2985000.0,2024-10-17,R10A,49434120.0,,,0,Manhattan
1298,257 W End Ave,New York,NY,10023,New York,Cooperative Unit,,,32940.0,6000.0,1942.0,500874.0,490000.0,2022-08-30,R10A,3718980.0,Off Market,,0,Manhattan
1299,140 W 69th St,New York,NY,10023-5107,New York,Cooperative Unit,3.0,3.0,144331.0,13704.0,1905.0,,690000.0,2024-10-31,C46A,18107620.0,Off Market,2024-03-09,975000,Manhattan
1300,130 W 26th St,New York,NY,10001-6818,New York,Cooperative Unit,,,16100.0,2469.0,1912.0,,,,M1-6,734154.0,Off Market,,0,Manhattan
1301,19 Bedford St,New York,NY,10014-4760,New York,Cooperative Unit,2.0,1.0,5310.0,1417.0,1900.0,1098500.0,1084545.0,2024-02-23,R6,550752.0,Off Market,,0,Manhattan
1302,15 W 84th St,New York,NY,10024-4703,New York,Cooperative Unit,3.0,3.0,89840.0,12821.0,1950.0,1645652.0,1600000.0,2021-07-22,R8B,7557390.0,Off Market,2022-07-18,0,Manhattan
1303,105 E 15th St,New York,NY,10003-2131,New York,Cooperative Unit,,,37802.0,5163.0,1900.0,589032.0,560000.0,2021-12-09,C62A,4867409.0,,,0,Manhattan
1304,644 Broadway,New York,NY,10012-2306,New York,Cooperative Unit,,,55065.0,7257.0,1900.0,,,,M15R9A,6545100.0,,,0,Manhattan
1305,9 5th Ave Fl 8F,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,,,,R10,,,,0,Manhattan
1306,895 Lexington Ave,New York,NY,10065,New York,Cooperative Unit,2.0,2.0,134342.0,17071.0,1908.0,1942046.0,2000000.0,2022-06-01,R9X,14644260.0,,,0,Manhattan
1307,457 W 57th St,New York,NY,10019-1701,New York,Cooperative Unit,0.0,1.0,114992.0,10041.0,1929.0,,580000.0,2024-03-19,R8,12256920.0,Off Market,,0,Manhattan
1308,120 E 36th St,New York,NY,10016-3465,New York,Cooperative Unit,1.0,1.0,77193.0,9875.0,1957.0,,750000.0,2024-04-16,R8B,7764260.0,Sold,2024-10-30,750000,Manhattan
1309,46 W 83rd St,New York,NY,10024-5223,New York,Cooperative Unit,1.0,1.0,56949.0,10217.0,1911.0,,2082000.0,2020-03-12,R8B,5121450.0,Off Market,,0,Manhattan
1310,50 Lexington Ave,New York,NY,10010-2935,New York,Cooperative Unit,0.0,0.0,150340.0,12837.0,1987.0,,625000.0,2022-05-12,C5-2,19939990.0,Off Market,,0,Manhattan
1311,50 E 80th St,New York,NY,10075-0254,New York,Cooperative Unit,3.0,2.0,5541.0,1840.0,1916.0,2035743.0,1999999.0,2022-12-30,R8B,701743.0,Sold,2022-09-28,1999999,Manhattan
1312,411 W 45th St,New York,NY,10036-3582,New York,Apartment House (5+ Units),,,9566.0,2410.0,1910.0,5829286.0,5750000.0,2015-01-13,R8,1158480.0,,,0,Manhattan
1313,111 E 75th St,New York,NY,10021-2838,New York,Cooperative Unit,1.0,2.0,36301.0,5482.0,1925.0,1925000.0,1575000.0,2020-12-11,R8B,4416600.0,Active,2025-02-24,1925000,Manhattan
1314,90 Washington St,New York,NY,10006-2254,New York,Apartment House (5+ Units),,,335114.0,23902.0,1969.0,,,2021-12-31,C6-9,33531650.0,,,0,Manhattan
